station_id,n_years,mean_swe_obs_slope,mean_swe_obs_p,mean_swe_obs_tau,mean_swe_obs_n,mean_swe_mod_slope,mean_swe_mod_p,mean_swe_mod_tau,mean_swe_mod_n,mean_swe_djfm_obs_slope,mean_swe_djfm_obs_p,mean_swe_djfm_obs_tau,mean_swe_djfm_obs_n,mean_swe_djfm_mod_slope,mean_swe_djfm_mod_p,mean_swe_djfm_mod_tau,mean_swe_djfm_mod_n,mean_swe_snow_obs_slope,mean_swe_snow_obs_p,mean_swe_snow_obs_tau,mean_swe_snow_obs_n,mean_swe_snow_mod_slope,mean_swe_snow_mod_p,mean_swe_snow_mod_tau,mean_swe_snow_mod_n,max_swe_obs_slope,max_swe_obs_p,max_swe_obs_tau,max_swe_obs_n,max_swe_mod_slope,max_swe_mod_p,max_swe_mod_tau,max_swe_mod_n,dohy_max_obs_slope,dohy_max_obs_p,dohy_max_obs_tau,dohy_max_obs_n,dohy_max_mod_slope,dohy_max_mod_p,dohy_max_mod_tau,dohy_max_mod_n,dohy_first_snow_obs_slope,dohy_first_snow_obs_p,dohy_first_snow_obs_tau,dohy_first_snow_obs_n,dohy_first_snow_mod_slope,dohy_first_snow_mod_p,dohy_first_snow_mod_tau,dohy_first_snow_mod_n,dohy_last_snow_obs_slope,dohy_last_snow_obs_p,dohy_last_snow_obs_tau,dohy_last_snow_obs_n,dohy_last_snow_mod_slope,dohy_last_snow_mod_p,dohy_last_snow_mod_tau,dohy_last_snow_mod_n,snow_duration_obs_slope,snow_duration_obs_p,snow_duration_obs_tau,snow_duration_obs_n,snow_duration_mod_slope,snow_duration_mod_p,snow_duration_mod_tau,snow_duration_mod_n,n_snow_weeks_obs_slope,n_snow_weeks_obs_p,n_snow_weeks_obs_tau,n_snow_weeks_obs_n,n_snow_weeks_mod_slope,n_snow_weeks_mod_p,n_snow_weeks_mod_tau,n_snow_weeks_mod_n,swe_days_obs_slope,swe_days_obs_p,swe_days_obs_tau,swe_days_obs_n,swe_days_mod_slope,swe_days_mod_p,swe_days_mod_tau,swe_days_mod_n,station_name,latitude,longitude,elevation_m
0-203-0-11002037001,67,-0.0,0.5786857626987009,0.04726902202622418,67,-0.0068568422649004385,0.04353942627240582,-0.16870194482134782,67,0.003272727272727273,0.30993517451028585,0.08685887436815921,67,-0.02388019344444446,0.05472029239410138,-0.16056083220262327,67,0.02499999999999997,0.5486086605008766,0.05744534799137663,52,-0.027996487943899768,0.3911928758844734,-0.07341269841269842,64,0.03225806451612903,0.32978356407476406,0.0830116456128497,67,-0.10879570555555557,0.06040875313712466,-0.1569425599276346,67,-0.04632929436920884,0.8435739879391322,-0.01890365788293053,52,0.09090909090909091,0.6182203192426463,0.04280762670274393,64,0.32466216216216215,0.16959587443858737,0.13171933868466737,52,0.08695652173913043,0.5818821850699187,0.04739414490596958,64,-0.24695121951219512,0.33953324838494303,-0.09156314910012064,52,-0.375,0.01862392602687697,-0.2022940120511633,64,-0.4666666666666667,0.01168824893266289,-0.25092834993158225,52,-0.5153568202348691,0.0412294395846153,-0.17939047103126152,64,-0.0,0.9385618241064472,0.006863155751852687,67,-0.03571428571428571,0.049081325572548705,-0.1713717155620167,67,-0.0,0.5712392456103558,0.048241700951036595,67,-2.208408951000003,0.058942575137919936,-0.15784712799638176,67,Horšovský Týn,49.528213,12.943746,374.0
0-203-0-11002086001,67,-0.014639966624947851,0.007874714406854838,-0.2223733936625244,67,-0.017019601145936133,0.0021525634284246206,-0.25644504748982366,67,-0.04503105590062112,0.010304952829023025,-0.21472280669405727,67,-0.06117352044814815,0.0035363029237914377,-0.2437810945273632,67,0.012533333333333374,0.7577611796468646,0.02663252328042362,63,-0.06270907962962961,0.1336811930586136,-0.12634032634032633,66,-0.09375,0.251070670354711,-0.09643094235085804,67,-0.13635778787878794,0.045841276859231395,-0.1668928086838535,67,-0.0,0.9385190911747237,-0.006687314464916606,63,-0.0,0.9558575367317391,-0.004676196489846651,66,0.24242424242424243,0.13332674309593223,0.13014542766337703,63,0.02631578947368421,0.8161164582176939,0.019704828722062705,66,-0.375,0.03786552268863433,-0.1797183033433161,63,-0.4722222222222222,0.020387187839831726,-0.19579492694556883,66,-0.6086956521739131,0.011187305532650738,-0.22496872087855618,63,-0.5384615384615384,0.05695617462006423,-0.16384994067211864,66,-0.06349206349206349,0.000663651746276094,-0.29595978076929735,67,-0.06451612903225806,0.001974562209788708,-0.2685027328396559,67,-4.829999999999998,0.011485299810077903,-0.21159980381239918,67,-5.546672354688886,0.002485992761910602,-0.252826775214835,67,Chudenice,49.465405,13.176262,490.0
0-203-0-11002097001,69,-0.006354349432080507,0.04258861740356184,-0.16799671399922475,69,-0.010083197269449243,0.001952585622917117,-0.2549019607843137,69,-0.02060940435553439,0.04302839701051911,-0.16789458337430566,69,-0.03286840170494537,0.00397913316887128,-0.23699914748508097,69,0.06100251076040174,0.13725598890139817,0.13167561983710285,60,-0.019455962326388892,0.4307361213047112,-0.06746031746031746,64,-0.04834956709956709,0.3613371235983883,-0.07573489092605258,69,-0.1001992445,0.05531151028989317,-0.15771526001705027,69,-0.2,0.35489722552373937,-0.08227024841364886,60,-0.0125,0.8985314005057196,-0.010972733715682173,64,0.32038123167155425,0.09716039688133866,0.14747705584931475,60,0.13043478260869565,0.44420142489268966,0.06586944440522924,64,-0.5,0.00924197071733129,-0.23142553379430933,60,-0.34028340080971664,0.06367081897610102,-0.15936381457791915,64,-0.7368421052631579,0.0007378082568872693,-0.3099425221664753,60,-0.5526315789473685,0.017507603043455527,-0.20912882830467722,64,-0.05405405405405406,0.0005520445759930748,-0.2977312559082483,69,-0.07692307692307693,0.00015651496256543473,-0.32221369007720835,69,-2.278240740740741,0.04154052373369831,-0.16885603222939982,69,-3.5042052854444457,0.001419864211634259,-0.2625745950554135,69,Dnešice,49.601994,13.269301,378.0
0-203-0-11003009001,68,0.00373155295300624,0.02228440308258614,0.19694773643467636,68,-0.0020545694955696114,0.6337850628930641,-0.03950834064969271,68,0.014256869000702025,0.01313844472945619,0.21370924591847862,68,-0.018032790744563765,0.27551905503328833,-0.09043020193151886,68,-0.004166666666666715,0.9843906720046482,-0.0020202020202020198,45,-0.006716686871693108,0.8473606749709596,-0.016346153846153847,65,0.1446153846153846,0.005216189456021754,0.24071390008682667,68,-0.06065394118788814,0.5115785043261201,-0.054433713784021065,68,-0.17662337662337663,0.5439746204041505,-0.06294497340022784,45,-0.2211111111111111,0.22333845916337913,-0.1039416595562229,65,0.07291666666666666,0.7765216347301793,0.029457036623432936,45,-0.2222222222222222,0.12203370670263752,-0.1320459442272322,65,-0.49489795918367346,0.07655677444895408,-0.18329172662079896,45,-0.5107159142726858,0.0038771797098758544,-0.24602166311863224,65,-0.5217592592592593,0.1353185590336851,-0.15807112803270168,45,-0.11024305555555555,0.5136216844695046,-0.05685438851221293,65,0.017241379310344827,0.039476558699817296,0.18179520967564153,68,-0.0,0.8730618835153613,-0.013742430673325248,68,1.358549019607843,0.021049402912774698,0.19881012637732107,68,-0.39593187591693235,0.799431225314224,-0.021071115013169443,68,Nýrsko,49.290206,13.135924,457.0
0-203-0-11003072001,68,-0.002221004795360767,0.35342219286852605,-0.07759197873131929,68,-0.009460183375513779,0.004703382853243005,-0.23441615452151007,68,-0.007561463046757163,0.3108762985394532,-0.08487636583342983,68,-0.03133388632727449,0.006106968953034588,-0.22739244951712026,68,0.07129629629629629,0.11036904759689141,0.14402421234155446,58,-0.023057778983762062,0.3848234326301565,-0.0744047619047619,64,-0.0,0.9788454027505291,-0.0022208955648171094,68,-0.09402318357588357,0.08066813159948592,-0.14486391571553991,68,-0.08888888888888889,0.6773611383303195,-0.03767890854686115,58,-0.03279569892473118,0.8528680570285528,-0.015944355629648337,64,0.08163265306122448,0.6530108349457937,0.040705106853400286,58,0.05634920634920634,0.7411277248385422,0.02840799346253484,64,-0.2127659574468085,0.3173904213336475,-0.09052329733069617,58,-0.31180555555555556,0.1136203466349754,-0.13599125637667095,64,-0.2413793103448276,0.04851640118013917,-0.1854851789294652,58,-0.4827586206896552,0.04007852800247708,-0.18050771808858082,64,-0.030303030303030304,0.014131008374460574,-0.21467964882242405,68,-0.06896551724137931,7.099860281041915e-05,-0.3429962433111521,68,-0.928030303030303,0.2609335467638222,-0.09401819429780207,68,-3.395420972139016,0.002734878920618616,-0.2484635645302897,68,Lužany,49.54908,13.317522,358.0
0-203-0-11003082001,68,-0.012806548142932583,0.011890940878174735,-0.20920616228714553,68,-0.017376175094742437,0.00138761686998694,-0.2651448639157155,68,-0.04326174914410209,0.03194002307355651,-0.17861271985091365,68,-0.05595811243936018,0.0037223031805072603,-0.24056189640035117,68,-0.0,0.9854597682646318,-0.0015889850568367987,62,-0.05572620918803422,0.10334089614717276,-0.1361374943464496,67,-0.07386363636363637,0.3595444187937197,-0.07633012439491793,68,-0.13764693910931172,0.037014852992519665,-0.17295873573309917,68,-0.2857142857142857,0.16411679078334296,-0.1215507328456058,62,-0.16,0.3546182240247766,-0.07769276008696466,67,0.1702127659574468,0.22895297293293815,0.10518035506588247,62,0.09523809523809523,0.4782001922377098,0.059600678485399516,67,-0.375,0.05640323194317808,-0.16680116914488433,62,-0.5555555555555556,0.0017247333758043282,-0.26270549922039166,67,-0.5833333333333334,0.007565626709752121,-0.23887047203160744,62,-0.7777777777777778,0.005195790147548277,-0.2389460367533246,67,-0.06666666666666667,0.0002943388374123562,-0.3116441003388517,68,-0.08333333333333333,8.100861139394951e-05,-0.33774707733568626,68,-4.425839920948617,0.011023630513995889,-0.21154860114744206,68,-5.625858887022548,0.001153447444486437,-0.2695346795434591,68,Netunice,49.61559,13.432035,464.0
0-203-0-11005011001,69,-0.009677999305658882,0.14407211449224722,-0.12035861338566131,69,-0.013101826792665205,0.01719190575624806,-0.19607843137254902,69,-0.030801890432098765,0.1425500712923638,-0.1210183688195191,69,-0.04203957721179962,0.02883346002065228,-0.17988064791133843,69,0.012185206869633182,0.8076618771517865,0.020678048205323384,65,-0.024457497204545438,0.49136323881463195,-0.05706760316066724,68,-0.03733075435203089,0.682343121281373,-0.0337680294575795,69,-0.10244089027093597,0.1252421217408665,-0.12617220801364024,69,-0.2857142857142857,0.19866135080126035,-0.1094243421570559,65,-0.042147293700088725,0.8654646550419018,-0.014090775876026298,68,0.03279569892473118,0.8428816696438701,0.016896111346094856,65,0.17647058823529413,0.12204395218524158,0.128863236776606,68,-0.375,0.06245052616811718,-0.15874651594078432,65,-0.5463121783876501,0.002248096693200918,-0.25446799840488193,68,-0.35,0.0995178492813545,-0.1434813944162501,65,-0.875,0.0004496308832673316,-0.2979183240522131,68,-0.030303030303030304,0.07597324280610321,-0.15231324015209954,69,-0.06896551724137931,0.0023505743451378183,-0.25767769902889287,69,-3.395689655172415,0.09531606913009533,-0.1374307571283083,69,-4.91743212114754,0.00800372766231286,-0.21824381926683717,69,Žinkovy,49.486555,13.491503,475.0
0-203-0-11005040001,68,-0.00415044754744003,0.17973153268384412,-0.11217583210870731,68,-0.014817382977599068,0.0028313507543415205,-0.24758560140474098,68,-0.014128610819327732,0.15374563276446837,-0.11926995587842794,68,-0.04040191097685359,0.007633279459238235,-0.22124670763827914,68,0.05797101449275361,0.08112525496748497,0.15743270193339814,58,-0.040251983101851845,0.26125783140076186,-0.09463869463869463,66,-0.0319805194805195,0.4872236918651007,-0.058187463798208265,68,-0.11819896428571429,0.035137190824588604,-0.17471466198419663,68,0.030303030303030304,0.8720590579601782,0.014576487713727004,58,-0.34210526315789475,0.06289624747228506,-0.15719395010424086,66,0.4166666666666667,0.018183188192841853,0.21365824674438377,58,0.15789473684210525,0.2681783310499133,0.09374403819691159,66,-0.44680851063829785,0.00978680983194339,-0.23375989967302863,58,-0.5,0.0042053863826286945,-0.24238545797109767,66,-0.7924528301886793,0.0006083926917364343,-0.31964330198794993,58,-0.7777777777777778,0.000447634066825206,-0.303618160902032,66,-0.0625,0.0014551458810327204,-0.27525641121715805,68,-0.09090909090909091,5.6686187418104134e-05,-0.3445510210680837,68,-1.5873655913978495,0.10466471477266227,-0.13570550686380864,68,-5.6083929829090895,0.001153447444486437,-0.2695346795434591,68,Seč,49.587397,13.506002,398.0
0-203-0-11005050001,66,-0.0,0.9689708379205036,-0.003324406734638751,66,-0.007983104928727244,0.07565920261153715,-0.14965034965034962,66,-3.700743415417188e-17,0.6574028948786348,-0.03822353935782191,65,-0.029057021917397716,0.06016535794097842,-0.15961538461538463,65,0.04523809523809538,0.22255988662273907,0.11551042092667373,53,-0.0338132313777777,0.2992976725932631,-0.08960573476702507,63,-0.0,0.6406008828359686,0.03998001498751093,66,-0.08991566250000001,0.1581866697875307,-0.11888111888111888,66,-0.2571428571428571,0.2692189792856112,-0.10480393756437233,53,-0.2,0.3454890418412342,-0.08179099999398003,63,-0.009259259259259259,0.9388374545590327,-0.007283369489525898,53,0.0392156862745098,0.8123998106410159,0.020581671148313503,63,-0.2972972972972973,0.13062359000857965,-0.14353485010246067,53,-0.375,0.03269727880158751,-0.18504378056225523,63,-0.0,0.5162703715529362,-0.06359717497240037,53,-0.3888888888888889,0.06174210744871859,-0.16519338871744366,63,-0.0,0.5839959546215482,-0.048340893690671204,66,-0.02857142857142857,0.075385249808185,-0.15609682119299087,66,-0.0,0.9601107004176879,-0.004276306577856047,66,-2.727496873759259,0.06064686517386296,-0.15804195804195803,66,Spálené Poříčí,49.615175,13.604538,420.0
0-203-0-11101060001,68,-0.0038248095340085056,0.14870681462302338,-0.1211712206375921,68,-0.0067913613163471135,0.041027400559739836,-0.1694468832309043,68,-0.013013835213229675,0.14838613716513585,-0.12150123819103188,68,-0.022481120836698676,0.033341443731857295,-0.1764705882352941,68,0.023346273291925505,0.6207925258546483,0.045454545454545456,56,-0.033899291293103456,0.27561690404714445,-0.09184149184149183,66,-0.0661458333333334,0.2603250576584899,-0.09452778173918153,68,-0.09121361406926409,0.054004789301877756,-0.1597892888498683,68,-0.1839323467230444,0.3806996518249297,-0.08078218751605745,56,-0.14814814814814814,0.46159453151899343,-0.06223721664001622,66,0.02631578947368421,0.8819785694941231,0.013685327397623395,56,-0.23529411764705882,0.18038368662397952,-0.11321707120603063,66,-0.28801843317972353,0.1702578359883823,-0.12630251160592226,56,-0.35185185185185186,0.0913573076564349,-0.14265745311508005,66,-0.22227822580645162,0.11652964008933167,-0.14993697156628458,56,-0.0,0.9468541683829035,0.005767757822047443,66,-0.02631578947368421,0.035948746495276684,-0.18319397172043178,68,-0.03571428571428571,0.03922961779406025,-0.17774527513508348,68,-1.33125,0.14137732875447098,-0.12342653524279806,68,-2.4699226981578954,0.029192187562468396,-0.18086040386303773,68,Hromnice,49.848142,13.445309,336.0
0-203-0-11102028001,69,-0.0,0.8636779232227697,-0.014347514187864344,69,-0.03026720520083883,0.022059236550814924,-0.18840579710144925,69,-0.0,0.8922853515031735,-0.011341887492233986,69,-0.17027430555875256,0.0012291914978971184,-0.26598465473145777,69,-0.14207650273224043,0.016265289188622665,-0.22289562289562292,55,-0.1503772870595239,0.011398260204326934,-0.2098331870061457,68,-0.0,0.9709448560238844,0.003047469083506396,69,-0.2941485817307693,0.009897231470793135,-0.21227621483375955,69,-0.23809523809523808,0.24819956552518163,-0.10757901440369136,55,-0.43167701863354035,0.03843420185614809,-0.17220970411426087,68,0.3076923076923077,0.017898435676895082,0.22079607327036962,55,-0.08333333333333333,0.5285095622952511,-0.05259791940889844,68,-0.4444444444444444,0.016550074803182782,-0.22320134538060063,55,-0.5491935483870968,0.000589507191884365,-0.2860946400790302,68,-0.9333333333333333,0.0018271252634593379,-0.2953628279091451,55,-0.4666666666666667,0.06941483339265855,-0.15410665766686668,68,-0.0,0.5628140137595345,-0.04925269788307131,69,-0.045454545454545456,0.10162533369652584,-0.13824704048255743,69,-0.0,0.758867371918779,-0.02565161627527262,69,-9.559141867683332,0.01624804225427256,-0.19778346121057117,69,Verušičky,50.140984,13.172377,582.0
0-203-0-11102044001,68,-0.0032024494580440875,0.23700688165488948,-0.09887435004048115,68,-0.02492860470795144,0.0029309204108394884,-0.24670763827919223,68,-0.012478956228956228,0.2603519311848457,-0.09444227490871149,68,-0.09061363305888856,0.0018549738227161367,-0.2581211589113257,68,0.014935064935064928,0.6386474623068191,0.0423857274436072,58,-0.10315804500000003,0.026139307311272696,-0.1858887381275441,67,-0.040530303030303014,0.32389221365363996,-0.08267306846373107,68,-0.20098256101101103,0.01072850936792546,-0.21158911325724317,68,-0.0,0.9946465568560034,0.0006067989093148438,58,-0.12,0.6223241082435098,-0.04128877448886985,67,0.1794871794871795,0.271208841587114,0.09942429171707344,58,0.07407407407407407,0.6146247374673119,0.04231193205452026,67,-0.22916666666666666,0.22453222688948093,-0.10996454239500673,58,-0.38461538461538464,0.01907983924816926,-0.1967307901617292,67,-0.3888888888888889,0.08971997004297834,-0.15723115574491378,58,-0.4666666666666667,0.021878951585041002,-0.19668793333792103,67,-0.02,0.11878008091776716,-0.1353873609195652,68,-0.058823529411764705,0.011854573134556047,-0.215592938704156,68,-1.0,0.19570824585146407,-0.10820961985218729,68,-8.684687610632354,0.0028313507543415205,-0.24758560140474098,68,Manětín,49.992466,13.22757,436.0
0-203-0-11102119001,68,-0.0075038461538461535,0.04685406494224333,-0.16597148492627353,68,-0.008076160267515104,0.015787511149238192,-0.2001755926251097,68,-0.024375,0.039529402154899744,-0.17245779873079384,68,-0.027635332358669114,0.015334638975092211,-0.20105355575065847,68,-0.018571428571428582,0.6803355286420049,-0.03684211156289366,59,-0.015266516111111109,0.5860283209584614,-0.04662698412698412,64,-0.10500000000000002,0.0674250359540982,-0.15289858683609095,68,-0.11355628885521885,0.0316248078278914,-0.17822651448639157,68,-0.08333333333333333,0.6754984637699606,-0.03750379286127346,59,-0.19047619047619047,0.4442983371529423,-0.06570472935769998,64,0.23809523809523808,0.22874411944164252,0.10795033024638755,59,0.09600614439324116,0.6304726078578451,0.04138675522406039,64,-0.17307692307692307,0.2922549375833582,-0.09448436531439296,59,-0.2777777777777778,0.14904109977994628,-0.12391206899085638,64,-0.2978723404255319,0.12175510341954977,-0.14351865618428447,59,-0.3181818181818182,0.21733084321296448,-0.10866497941321464,64,-0.045454545454545456,0.009071885388385222,-0.22600918340639087,68,-0.06666666666666667,0.0019103220764422708,-0.2663618720473315,68,-2.7605731225296446,0.03267731634039755,-0.17836402246743532,68,-2.903825672147436,0.011746853054245473,-0.20895522388059698,68,Slabce  Modřejovice,49.992453,13.690636,389.0
0-203-0-11302052001,68,-0.018466874367007592,0.021850697518649015,-0.1907079332007032,68,-0.10779755724691913,0.0019226127523514383,-0.257243195785777,68,-0.056963183421516767,0.025360751850427597,-0.1863993235861711,68,-0.3864030289498248,0.0012423478380475005,-0.2677787532923617,68,-0.0386018237082067,0.44046490565728946,-0.0671602326811211,62,-0.3292530599838652,0.00502381432441717,-0.2326602282704126,68,-0.16754385964912277,0.07781590377018491,-0.1467943222593483,68,-0.5550144641203705,0.014893242398616096,-0.20193151887620717,68,-0.0,0.9757662807403119,0.0026525333311909318,62,-0.4564393939393939,0.017702810113360345,-0.19709682529862826,68,0.2,0.2508630331816457,0.10026575991901722,62,-0.0196078431372549,0.8405024815353552,-0.016799712934914664,68,-0.32432432432432434,0.05336566795929037,-0.1686562465766444,62,-0.4807407407407407,0.0009355427245547564,-0.27539298683040536,68,-0.5384615384615384,0.039293182799356445,-0.18433383458146876,62,-0.4666666666666667,0.014733791214061888,-0.20754859771405834,68,-0.08333333333333333,0.0016823808020979688,-0.2684892341272095,68,-0.08135686707115278,0.0014130549000418988,-0.2734147242686675,68,-6.7666666666666675,0.01225298681540522,-0.2083252942354102,68,-37.719063349682386,0.002463201364776951,-0.2510974539069359,68,Šemnice  Radošov,50.277061,12.994221,351.0
0-203-0-11303060001,67,0.0031564799832976666,0.37478965482047577,0.07422495487338822,67,-0.009016761892583125,0.11283549081238353,-0.13251922207146088,67,0.005874125874125876,0.657944266957248,0.037322145830768594,66,-0.03706823611607143,0.04695084351901112,-0.16736596736596737,66,0.05645833333333331,0.22371780852294876,0.10421837511694322,64,-0.04864074963306808,0.3135857504770575,-0.08557692307692309,65,0.08035714285714286,0.30124729878428835,0.08658227135418649,67,-0.1297608265957447,0.05337017108315924,-0.16146540027137044,67,-0.05714285714285714,0.7455478132709179,-0.027860820646986164,64,-0.07019704433497537,0.7212738440004453,-0.03039826900993742,65,-0.08333333333333333,0.6722481208804052,-0.03636396232782777,64,-0.0,0.9954810815017734,-0.0004832147240444777,65,0.044466403162055336,0.8302042541461144,0.018440276458136652,64,-0.23669467787114845,0.1653235614735732,-0.11821549059420107,65,0.16869918699186992,0.26833787057792857,0.09769940527408241,64,-0.16869918699186992,0.5030547356708266,-0.05805781908679649,65,-0.0,0.8915635619762421,0.011861938526502172,67,-0.03076923076923077,0.122486301440721,-0.1332673460714841,67,1.184615384615385,0.35755436622995906,0.07697537193535327,67,-3.0602897261702173,0.09883776671577157,-0.13794663048394395,67,Velečín  Pastuchovice,50.07036,13.38189,470.0
0-203-0-11303115902,67,0.008505917159763314,2.771655559114847e-06,0.4137799069759799,67,0.0019306796837465982,0.3327135783439429,0.08095884215287202,67,0.026436781609195402,2.366903156424902e-06,0.4179780745923856,67,0.003077344078431374,0.7413222243329518,0.027589326096788786,67,-0.06473214285714299,0.4107084640282157,-0.09182986563312562,39,-0.0025195006521739364,0.909209445357697,-0.0102843315184513,58,0.25757575757575757,1.1303672000502693e-06,0.43014500436261904,67,0.029296522592592595,0.505655751981273,0.055630936227951164,67,-0.08333333333333333,0.8181633569727957,-0.025710513642803412,39,-0.4,0.061209734007521235,-0.1692968956988414,58,-0.043478260869565216,0.9228882182682816,-0.010818142606676845,39,0.0,0.9358232182478687,0.007288243856863502,58,-0.2,0.5134531797515458,-0.07312161058723078,39,-0.20689655172413793,0.21698182457825543,-0.11168499261638244,58,-0.0,0.9806008517029544,-0.002788952749149112,39,-0.0,0.5652478220437747,-0.05381927945616499,58,0.046511627906976744,1.2705779215001111e-06,0.43533051896523645,67,-0.0,0.2922928413889989,0.0918949165482476,67,2.9814814814814814,1.8807943218486714e-06,0.4207341911268367,67,0.6173400900000003,0.3436303865529171,0.07914970601537767,67,Chomutov,50.46225,13.39711,362.0
0-203-0-11401004201,69,-0.05375140872892109,0.16197212811870543,-0.11508951406649616,69,-0.06734078373988157,0.01671412511442054,-0.19693094629156008,69,-0.30351783633033624,0.022664184750474662,-0.18763327932072393,69,-0.2863022904398148,0.0009513524628612566,-0.27195225916453536,69,-0.31351430976430983,0.03559623428128384,-0.17431394492521446,68,-0.2398926112950452,0.02088458797788615,-0.19011082693947143,69,-0.4591360476663354,0.11179522926218262,-0.1309447911424182,69,-0.43379891005291016,0.025934434386209907,-0.18329070758738278,69,-0.3181818181818182,0.08921167736012678,-0.14137932230352362,68,-0.6119029275808937,0.0015219798404635693,-0.2616514496324969,69,-0.14670014347202295,0.3459285129889692,-0.07848400804916245,68,-0.12153846153846154,0.2976880025723466,-0.08606381133870022,69,-0.282329988851728,0.11953569665173254,-0.12963088969917844,68,-0.375,0.01080092148931386,-0.21061836820174995,69,-0.0,0.9238742294914797,-0.008107127758295316,68,-0.22956989247311826,0.1953776631757731,-0.10962831235520926,69,-0.0,0.9337048087887293,0.0070363945519722505,69,-0.020620748299319726,0.33864481975493255,-0.0810657959542022,69,-15.001260504201682,0.2502045482743879,-0.09462915601023017,69,-20.973220297847547,0.01976483214013959,-0.1918158567774936,69,Boleboř,50.537395,13.415082,600.0
0-203-0-11401043001,68,-0.027122322883893712,4.480707567280647e-05,-0.34071877150057867,68,-0.021679343607036286,0.0006272771174988963,-0.2835820895522388,68,-0.07524972253052165,8.776898917141815e-05,-0.3323240544543169,66,-0.053381914983165,0.001905156453107933,-0.26153846153846155,66,-0.06941391941391944,0.025315605856486227,-0.1999415461042608,59,-0.02781344141414142,0.3517599093167274,-0.08038914490527393,63,-0.23060200668896325,0.00023432225014165053,-0.3076387415956014,68,-0.12105551463414627,0.054004789301877756,-0.1597892888498683,68,-0.32142857142857145,0.150154872126774,-0.12891928796062752,59,-0.1875,0.3547597089353641,-0.08006179934620013,63,0.05,0.8138307621429091,0.021120716787336694,59,0.10869565217391304,0.4987501537748348,0.058748964324694584,63,-0.34782608695652173,0.038718085514999716,-0.1855022381451164,59,-0.21212121212121213,0.15269397625247463,-0.12416517561152143,63,-0.39622641509433965,0.12806477267284816,-0.13917780012784417,59,-0.35,0.08958293299734882,-0.1508774949206706,63,-0.07362240289069558,0.0003470676953590596,-0.3076834060198412,68,-0.07142857142857142,0.0006267982834799932,-0.29321757413702765,68,-7.114784946236561,7.686273452379087e-05,-0.33009896563562563,68,-4.8466131374,0.004861210501220644,-0.23353819139596135,68,Měrunice  Žichov,50.47908,13.79031,367.0
0-203-0-11401056001,64,-0.07894447502408146,0.00025067511065498697,-0.3134920634920635,64,-0.24316289810048963,8.159611881896736e-05,-0.33730158730158727,64,-0.2502422480620155,0.00034299180625885434,-0.306547619047619,64,-0.6583228527777094,0.00025067511065498697,-0.3134920634920635,64,-0.22888888888889197,0.015780477488554302,-0.20839733742959546,63,-0.518586025197145,0.0013834616123377232,-0.2738095238095238,64,-0.44330357142857146,0.0023508457754443943,-0.26074020594744046,64,-0.6978863222222222,0.011536315265496231,-0.21626984126984125,64,-0.2857142857142857,0.05606672273650802,-0.16568245274392368,63,-0.5714285714285714,0.005035214740679048,-0.24091734097823328,64,0.18181818181818182,0.25965045572029655,0.09766199529674582,63,0.04772727272727273,0.7280282091218235,0.029925637406405928,64,-0.4,0.007315578061487473,-0.23281376740040285,63,-0.375,0.0030023534029544347,-0.2552374685397231,64,-0.6086956521739131,0.007143168781808033,-0.23818085768246272,63,-0.4375,0.03585315164673625,-0.1842105282735648,64,-0.10186786579038395,5.679367514453631e-05,-0.3548869146363966,64,-0.1,0.0002767860720513577,-0.321724034399379,64,-23.305050505050495,0.00014433674123537387,-0.3253968253968254,64,-63.14255256134,0.00020897013382791612,-0.31746031746031744,64,Hrob  Křižanov,50.654,13.71953,360.0
0-203-0-11403025001,68,-0.007890310771744562,0.3515232918917268,-0.07726075504828797,68,-0.017306148089074616,0.02841792611065191,-0.18173836698858645,68,-0.026491384432560945,0.27551905503328833,-0.09043020193151886,68,-0.05801460558472295,0.027661421079558896,-0.1826163301141352,68,0.04544117647058818,0.4015893992691615,0.07010402532790594,67,-0.03150122248587568,0.4015893992691615,-0.07010402532790594,67,-0.04624999999999999,0.6952468994644585,-0.03252750080885251,68,-0.1318681097560977,0.08829232813432582,-0.141352063213345,68,-0.15625,0.3984968645241038,-0.07070035097399034,67,-0.27586206896551724,0.21318215343024305,-0.10428506695670708,67,0.14285714285714285,0.2647491137812156,0.09370176473715454,67,0.1,0.38637417490587833,0.0727780696987608,67,-0.3333333333333333,0.055347616091684995,-0.1606544363805792,67,-0.23529411764705882,0.10782326562914067,-0.13518708705254884,67,-0.5185185185185185,0.025344155260239542,-0.1914760704233083,67,-0.3783783783783784,0.07848355156671048,-0.15079446186170664,67,-0.06666666666666667,0.0021938037713826277,-0.2633336571703236,68,-0.07692307692307693,0.0007777533720924539,-0.2874534521426411,68,-3.2919327006039687,0.22342074712581705,-0.10096575943810358,68,-6.648102732804457,0.016728671094204346,-0.19841966637401226,68,Mimoň,50.65975,14.72494,278.0
