station_id,n_active_seasons,coverage,first_active,last_active,max_gap_seasons,median_obs,min_obs,max_obs,cv_obs,n_seasons_any_obs,ok_coverage,ok_gap,ok_starts_early,ok_ends_late,ok_density,ok_stability,selected,fail_reasons,period,n_seasons_in_period,station_name,latitude,longitude,elevation_m
0-203-0-11001016001,68,0.9855072463768116,1956.0,2024.0,1,21.0,11.0,26.0,0.1811678939764532,69,True,True,True,True,True,True,True,,1956-2025,69,Tachov,49.798357,12.623135,487.0
0-203-0-11001186001,68,0.9855072463768116,1956.0,2024.0,1,23.0,15.0,26.0,0.11495531890061848,69,True,True,True,True,True,True,True,,1956-2025,69,Plzeň  Radčice,49.765499,13.323199,320.0
0-203-0-11003072001,68,0.9855072463768116,1956.0,2024.0,1,23.0,11.0,26.0,0.13469600324743172,69,True,True,True,True,True,True,True,,1956-2025,69,Lužany,49.54908,13.317522,358.0
0-203-0-11003082001,68,0.9855072463768116,1956.0,2024.0,1,22.5,14.0,26.0,0.12276192816309087,69,True,True,True,True,True,True,True,,1956-2025,69,Netunice,49.61559,13.432035,464.0
0-203-0-11005040001,68,0.9855072463768116,1956.0,2024.0,1,24.0,13.0,26.0,0.10875767860258528,69,True,True,True,True,True,True,True,,1956-2025,69,Seč,49.587397,13.506002,398.0
0-203-0-11101060001,68,0.9855072463768116,1956.0,2024.0,1,23.0,16.0,26.0,0.11574882905860984,69,True,True,True,True,True,True,True,,1956-2025,69,Hromnice,49.848142,13.445309,336.0
0-203-0-11102044001,68,0.9855072463768116,1956.0,2024.0,1,23.0,12.0,26.0,0.1335796408988018,69,True,True,True,True,True,True,True,,1956-2025,69,Manětín,49.992466,13.22757,436.0
0-203-0-11102119001,68,0.9855072463768116,1956.0,2024.0,1,23.0,13.0,26.0,0.12237674825829982,69,True,True,True,True,True,True,True,,1956-2025,69,Slabce  Modřejovice,49.992453,13.690636,389.0
0-203-0-11302052001,68,0.9855072463768116,1956.0,2024.0,1,23.0,14.0,26.0,0.13518978909902635,69,True,True,True,True,True,True,True,,1956-2025,69,Šemnice  Radošov,50.277061,12.994221,351.0
0-203-0-11405014001,68,0.9855072463768116,1956.0,2024.0,1,23.0,12.0,26.0,0.14848885760461833,69,True,True,True,True,True,True,True,,1956-2025,69,Chřibská  Horní Chřibská,50.85289,14.52456,440.0
0-203-0-11644,68,0.9855072463768116,1956.0,2024.0,1,23.0,12.0,26.0,0.14913649978209917,69,True,True,True,True,True,True,True,,1956-2025,69,Benecko,50.6713,15.5499,780.0
0-203-0-20101025001,68,0.9855072463768116,1956.0,2024.0,1,22.0,11.0,26.0,0.18672045706827228,69,True,True,True,True,True,True,True,,1956-2025,69,Budišov nad Budišovkou,49.797195,17.618216,530.0
0-203-0-20101096001,68,0.9855072463768116,1956.0,2024.0,1,23.0,10.0,26.0,0.16319426520472508,69,True,True,True,True,True,True,True,,1956-2025,69,Fulnek  Kostelec,49.7235,17.93251,340.0
0-203-0-20101153101,68,0.9855072463768116,1956.0,2024.0,1,22.0,12.0,26.0,0.12232003951343855,69,True,True,True,True,True,True,True,,1956-2025,69,Klimkovice,49.7844,18.1347,240.0
0-203-0-10703011001,67,0.9710144927536232,1956.0,2024.0,1,24.0,10.0,26.0,0.12346551416483348,69,True,True,True,True,True,True,True,,1956-2025,69,Kamenice nad Lipou  Vodná,49.2831,15.0633,557.0
0-203-0-11002037001,67,0.9710144927536232,1956.0,2024.0,2,23.0,11.0,26.0,0.12712673787487233,69,True,True,True,True,True,True,True,,1956-2025,69,Horšovský Týn,49.528213,12.943746,374.0
0-203-0-11002086001,67,0.9710144927536232,1956.0,2024.0,2,23.0,14.0,26.0,0.11261082849127158,68,True,True,True,True,True,True,True,,1956-2025,69,Chudenice,49.465405,13.176262,490.0
0-203-0-11102028001,67,0.9710144927536232,1956.0,2024.0,1,22.0,12.0,26.0,0.17637335525502704,69,True,True,True,True,True,True,True,,1956-2025,69,Verušičky,50.140984,13.172377,582.0
0-203-0-11403025001,67,0.9710144927536232,1956.0,2024.0,1,23.0,10.0,26.0,0.16487792405861484,69,True,True,True,True,True,True,True,,1956-2025,69,Mimoň,50.65975,14.72494,278.0
0-203-0-11781,67,0.9710144927536232,1956.0,2024.0,2,23.0,14.0,26.0,0.11766217570901323,67,True,True,True,True,True,True,True,,1956-2025,69,Bohumín  Záblatí,49.882,18.3692,237.0
0-203-0-20301008002,67,0.9710144927536232,1956.0,2024.0,2,22.0,12.0,26.0,0.13025390857164246,69,True,True,True,True,True,True,True,,1956-2025,69,Staré Hamry  Samčanka,49.468936,18.43389,527.0
0-203-0-41101014001,67,0.9710144927536232,1956.0,2024.0,1,22.0,15.0,26.0,0.1241304792737477,69,True,True,True,True,True,True,True,,1956-2025,69,Velké Karlovice,49.359444,18.286944,518.0
0-203-0-10702020001,66,0.9565217391304348,1956.0,2023.0,1,23.0,11.0,26.0,0.14023678013384894,68,True,True,True,True,True,True,True,,1956-2025,69,Nová Bystřice,49.0190528,15.0986103,583.0
0-203-0-11003009001,66,0.9565217391304348,1956.0,2024.0,1,21.5,13.0,26.0,0.1500745219760742,69,True,True,True,True,True,True,True,,1956-2025,69,Nýrsko,49.290206,13.135924,457.0
0-203-0-11401004201,66,0.9565217391304348,1956.0,2024.0,1,21.5,10.0,26.0,0.17844057655051285,69,True,True,True,True,True,True,True,,1956-2025,69,Boleboř,50.537395,13.415082,600.0
0-203-0-11401043001,66,0.9565217391304348,1956.0,2024.0,1,22.0,11.0,26.0,0.1879079619594507,68,True,True,True,True,True,True,True,,1956-2025,69,Měrunice  Žichov,50.47908,13.79031,367.0
0-203-0-11455,66,0.9565217391304348,1956.0,2024.0,2,22.0,11.0,26.0,0.15132345299781247,69,True,True,True,True,True,True,True,,1956-2025,69,Klatovy,49.39042,13.303016,421.0
0-203-0-11501049001,66,0.9565217391304348,1958.0,2024.0,2,23.0,12.0,26.0,0.13372347962374423,67,True,True,True,True,True,True,True,,1956-2025,69,Šluknov,51.002722,14.45525,352.0
0-203-0-20101069001,66,0.9565217391304348,1956.0,2024.0,3,22.0,12.0,26.0,0.15367105231384495,68,True,True,True,True,True,True,True,,1956-2025,69,Nový Jičín,49.6,18.031111,291.0
0-203-0-20301050204,66,0.9565217391304348,1958.0,2024.0,2,23.0,12.0,26.0,0.14254622905125164,67,True,True,True,True,True,True,True,,1956-2025,69,Raškovice,49.622266,18.468383,397.0
0-203-0-41101034002,66,0.9565217391304348,1956.0,2024.0,2,23.5,13.0,26.0,0.11219828795180084,68,True,True,True,True,True,True,True,,1956-2025,69,Zděchov,49.2639,18.0772,491.0
0-203-0-41101084001,66,0.9565217391304348,1956.0,2024.0,2,21.5,10.0,26.0,0.20699642121778275,68,True,True,True,True,True,True,True,,1956-2025,69,Valašská Bystřice,49.416432,18.106298,458.0
0-203-0-11005050001,65,0.9420289855072463,1956.0,2024.0,3,23.0,10.0,26.0,0.14102605254300032,68,True,True,True,True,True,True,True,,1956-2025,69,Spálené Poříčí,49.615175,13.604538,420.0
0-203-0-11303060001,65,0.9420289855072463,1956.0,2024.0,2,21.0,11.0,26.0,0.1763087123694192,68,True,True,True,True,True,True,True,,1956-2025,69,Velečín  Pastuchovice,50.07036,13.38189,470.0
0-203-0-11583,65,0.9420289855072463,1956.0,2024.0,2,21.0,10.0,26.0,0.1597956201892825,68,True,True,True,True,True,True,True,,1956-2025,69,Černovice  Dobešov,49.3575,14.9625,580.0
0-203-0-11789,65,0.9420289855072463,1956.0,2024.0,2,23.0,11.0,26.0,0.18509268387672273,68,True,True,True,True,True,True,True,,1956-2025,69,Huslenky  Kychová,49.3,18.1261,450.0
0-203-0-11793,65,0.9420289855072463,1957.0,2022.0,2,21.0,12.0,25.0,0.11933235398232143,68,True,True,True,True,True,True,True,,1956-2025,69,Bílá  Salajka,49.4132897,18.4206592,725.0
0-203-0-20203023001,65,0.9420289855072463,1956.0,2024.0,2,23.0,10.0,26.0,0.1576431648367236,68,True,True,True,True,True,True,True,,1956-2025,69,Děhylov,49.8701994,18.1648678,292.0
0-203-0-41003075001,65,0.9420289855072463,1956.0,2024.0,3,23.0,11.0,26.0,0.15623066728018953,67,True,True,True,True,True,True,True,,1956-2025,69,Šternberk,49.725,17.2986,278.0
0-203-0-10502005001,64,0.927536231884058,1956.0,2024.0,3,22.0,11.0,26.0,0.1848886514718324,69,True,True,True,True,True,True,True,,1956-2025,69,Železný Brod,50.6408,15.2517,290.0
0-203-0-10702028001,64,0.927536231884058,1956.0,2024.0,2,22.0,10.0,26.0,0.16479123603086096,67,True,True,True,True,True,True,True,,1956-2025,69,Chlum u Třeboně,48.9581153,14.9351097,462.0
0-203-0-11303115902,64,0.927536231884058,1956.0,2024.0,2,20.0,10.0,25.0,0.19424122865522092,69,True,True,True,True,True,True,True,,1956-2025,69,Chomutov,50.46225,13.39711,362.0
0-203-0-11428,64,0.927536231884058,1956.0,2024.0,2,22.0,10.0,26.0,0.15957831430145858,67,True,True,True,True,True,True,True,,1956-2025,69,Domažlice,49.444716,12.922385,458.0
0-203-0-20101139001,64,0.927536231884058,1956.0,2024.0,2,22.0,10.0,26.0,0.18392539139279424,68,True,True,True,True,True,True,True,,1956-2025,69,Příbor,49.6403,18.1342,307.0
0-203-0-20201071001,64,0.927536231884058,1958.0,2024.0,2,21.0,11.0,26.0,0.18615155033299263,67,True,True,True,True,True,True,True,,1956-2025,69,Lichnov,50.0127428,17.6374406,379.0
0-203-0-20202070001,64,0.927536231884058,1956.0,2024.0,3,21.0,10.0,26.0,0.18758135553809424,68,True,True,True,True,True,True,True,,1956-2025,69,Melč,49.849444,17.756944,478.0
0-203-0-20301001001,64,0.927536231884058,1956.0,2024.0,2,23.0,16.0,26.0,0.12845677280311896,66,True,True,True,True,True,True,True,,1956-2025,69,Bílá  Hlavatá,49.421292,18.37984,770.0
0-203-0-41002099001,64,0.927536231884058,1956.0,2024.0,3,21.0,11.0,26.0,0.17840707544730997,68,True,True,True,True,True,True,True,,1956-2025,69,Moravská Třebová  Bezděčí  Unerázka,49.7,16.7567,315.0
0-203-0-10902100001,63,0.9130434782608695,1958.0,2024.0,2,23.0,10.0,26.0,0.10550081818610377,66,True,True,True,True,True,True,True,,1956-2025,69,Dolní Kralovice  Střítež,49.66272,15.159775,420.0
0-203-0-11401056001,63,0.9130434782608695,1957.0,2023.0,2,22.0,11.0,26.0,0.15955568948935406,68,True,True,True,True,True,True,True,,1956-2025,69,Hrob  Křižanov,50.654,13.71953,360.0
0-203-0-11762,63,0.9130434782608695,1957.0,2024.0,2,21.0,10.0,26.0,0.23387344769397475,68,True,True,True,True,True,True,True,,1956-2025,69,Krnov,50.078,17.6922,360.0
0-203-0-20101117001,63,0.9130434782608695,1956.0,2023.0,2,21.0,10.0,26.0,0.1743698965123327,65,True,True,True,True,True,True,True,,1956-2025,69,Bílovec,49.7617,17.9917,290.0
0-20000-0-11628,65,0.9420289855072463,1960.0,2024.0,4,22.0,11.0,26.0,0.1672295522764236,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Košetice  Křešín  Kramolín,49.573504,15.08046,532.29
0-20000-0-11787,65,0.9420289855072463,1960.0,2024.0,4,24.0,15.0,26.0,0.10688618680083221,68,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Lysá hora,49.546111,18.4475,1322.03
0-203-0-10501025001,65,0.9420289855072463,1960.0,2024.0,4,24.0,10.0,26.0,0.1891969385840058,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Jilemnice,50.6014,15.5125,462.0
0-203-0-10501036001,65,0.9420289855072463,1960.0,2024.0,4,22.0,10.0,26.0,0.1852643989657497,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Nová Paka,50.49,15.5136,450.0
0-203-0-10602032201,65,0.9420289855072463,1959.0,2024.0,3,22.0,12.0,26.0,0.12945899602262412,69,True,True,False,True,True,True,False,starts_early,1956-2025,69,Soběnov,48.7476228,14.5355644,526.0
0-203-0-10703027001,65,0.9420289855072463,1959.0,2024.0,3,23.0,12.0,26.0,0.10550740136963332,69,True,True,False,True,True,True,False,starts_early,1956-2025,69,Lodhéřov,49.2131911,14.9622222,526.0
0-203-0-10801069001,65,0.9420289855072463,1960.0,2024.0,4,22.0,15.0,26.0,0.11944802981444061,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Čachrov,49.264136,13.301694,729.0
0-203-0-10801117001,65,0.9420289855072463,1960.0,2024.0,4,22.0,10.0,26.0,0.1415260952374681,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801119001,65,0.9420289855072463,1959.0,2024.0,3,22.0,12.0,26.0,0.13589659505825893,69,True,True,False,True,True,True,False,starts_early,1956-2025,69,Horažďovická Lhota  Smrkovec,49.3398103,13.5981892,483.0
0-203-0-10901110001,65,0.9420289855072463,1960.0,2024.0,4,23.0,10.0,26.0,0.12230446793771171,68,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Světlá nad Sázavou,49.6728,15.4075,410.0
0-203-0-11483,65,0.9420289855072463,1960.0,2024.0,4,22.0,14.0,26.0,0.1109450634696843,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Rožmitál pod Třemšínem,49.605,13.8664,524.0
0-203-0-11493,65,0.9420289855072463,1956.0,2024.0,4,22.0,16.0,26.0,0.110262213880099,67,True,False,True,True,True,True,False,gap,1956-2025,69,Kašperské Hory,49.145556,13.55,728.0
0-203-0-11497,65,0.9420289855072463,1960.0,2024.0,4,22.0,15.0,26.0,0.1170543063821047,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Husinec,49.0522,13.9883,483.0
0-203-0-11542,65,0.9420289855072463,1960.0,2024.0,4,23.0,17.0,26.0,0.07820373456378533,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,České Budějovice  ul. S.K.Neumanna,48.9644,14.4672,388.0
0-203-0-10501063001,64,0.927536231884058,1960.0,2024.0,4,23.0,10.0,26.0,0.15096354868435113,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Smržovka,50.7294,15.2511,550.0
0-203-0-10502072001,64,0.927536231884058,1960.0,2024.0,4,23.0,11.0,26.0,0.11624062404982048,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Bakov nad Jizerou,50.4804,14.9391,220.0
0-203-0-10502101001,64,0.927536231884058,1960.0,2024.0,4,24.0,12.0,26.0,0.12537906870619023,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Mladá Boleslav,50.42267,14.91405,221.0
0-203-0-10504033001,64,0.927536231884058,1960.0,2024.0,4,23.0,10.0,26.0,0.16132297338168097,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Bašť  Baštěk,50.205,14.4622,230.0
0-203-0-10702007001,64,0.927536231884058,1960.0,2024.0,4,22.0,15.0,26.0,0.11379933141987962,66,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Hranice,48.8188419,14.8469519,479.0
0-203-0-10703017001,64,0.927536231884058,1960.0,2024.0,4,22.5,11.0,26.0,0.12940244956325658,69,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Nová Včelnice,49.2229981,15.0685064,509.0
0-203-0-10704094001,64,0.927536231884058,1960.0,2024.0,4,23.0,18.0,26.0,0.08560867565944001,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Jistebnice,49.484444,14.529167,580.0
0-203-0-10805047001,64,0.927536231884058,1960.0,2024.0,4,23.0,11.0,26.0,0.11996170238866491,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Střezimíř,49.5381,14.6181,588.0
0-203-0-10901114001,64,0.927536231884058,1960.0,2024.0,4,23.5,16.0,26.0,0.09739829203362607,66,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Humpolec,49.54701,15.352715,515.0
0-203-0-10901134001,64,0.927536231884058,1956.0,2019.0,5,23.0,12.0,26.0,0.1386656376808218,65,True,False,True,False,True,True,False,gap;ends_late,1956-2025,69,Bohdaneč,49.778642,15.223688,460.0
0-203-0-10903164001,64,0.927536231884058,1960.0,2024.0,4,23.0,12.0,26.0,0.13500342537116974,66,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Maršovice  Zahrádka,49.7325,14.5886,358.0
0-203-0-10904008001,64,0.927536231884058,1960.0,2024.0,4,22.0,10.0,26.0,0.13055824196677338,66,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Mníšek pod Brdy,49.8694,14.2625,367.0
0-203-0-11001177001,64,0.927536231884058,1960.0,2024.0,4,23.0,12.0,26.0,0.15161123007174362,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Úlice,49.759189,13.143405,428.0
0-203-0-11005023001,64,0.927536231884058,1960.0,2024.0,4,21.0,10.0,26.0,0.17742678612968638,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Životice,49.470036,13.681495,484.0
0-203-0-111040030,64,0.927536231884058,1960.0,2024.0,4,22.0,11.0,26.0,0.15451743710068863,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Podlesí,49.6897,13.9806,510.0
0-203-0-11202034001,64,0.927536231884058,1960.0,2024.0,4,23.0,12.0,26.0,0.09924056812241842,66,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Koleč,50.1991,14.2377,238.0
0-203-0-11301161001,64,0.927536231884058,1960.0,2024.0,4,23.0,13.0,26.0,0.1332610105237605,64,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Nejdek,50.335684,12.715486,609.0
0-203-0-11768,64,0.927536231884058,1956.0,2024.0,5,22.0,10.0,26.0,0.17248607513000686,67,True,False,True,True,True,True,False,gap,1956-2025,69,Hranice  Drahotuše,49.5525,17.701389,247.0
0-203-0-41501010001,64,0.927536231884058,1960.0,2024.0,4,21.0,11.0,26.0,0.1795920673206101,69,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Polička,49.716111,16.269167,552.0
0-203-0-41501037001,64,0.927536231884058,1960.0,2024.0,4,22.5,10.0,26.0,0.17755893113594023,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Vír,49.5642,16.3139,473.0
0-203-0-41601054001,64,0.927536231884058,1960.0,2023.0,4,22.0,11.0,26.0,0.19817683494557953,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Vysoké Studnice,49.3931,15.7303,568.0
0-203-0-41601087001,64,0.927536231884058,1960.0,2024.0,4,23.0,10.0,26.0,0.1637200192595353,69,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Třebíč  Podklášteří,49.2236,15.87,463.0
0-20000-0-11464,63,0.9130434782608695,1961.0,2024.0,5,19.0,11.0,26.0,0.18536034212208854,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Milešovka,50.555,13.93083,830.5
0-203-0-10407027001,63,0.9130434782608695,1960.0,2024.0,4,22.0,11.0,26.0,0.15754927350817133,64,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Kostomlaty nad Labem,50.181641,14.961299,185.0
0-203-0-10502050001,63,0.9130434782608695,1960.0,2024.0,4,24.0,13.0,26.0,0.1209309550401252,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Boseň  Mužský,50.5222,15.0404,382.0
0-203-0-10503013001,63,0.9130434782608695,1960.0,2024.0,4,23.0,13.0,26.0,0.12312610490860235,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Brodce,50.3347,14.8661,220.0
0-203-0-10504037001,63,0.9130434782608695,1960.0,2024.0,4,21.0,11.0,26.0,0.2017778127403648,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Mšeno,50.44061,14.63399,340.0
0-203-0-10704104001,63,0.9130434782608695,1960.0,2024.0,4,22.0,14.0,26.0,0.11943869121265777,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Milevsko,49.452778,14.368611,453.0
0-203-0-10802017001,63,0.9130434782608695,1960.0,2024.0,4,21.0,10.0,26.0,0.15268514671755348,64,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Vacov  Peckov,49.1352075,13.7263994,738.0
0-203-0-10802073001,63,0.9130434782608695,1960.0,2024.0,4,22.0,10.0,26.0,0.13687582447139965,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Sedlice,49.3756828,13.9416925,511.0
0-203-0-10804016002,63,0.9130434782608695,1960.0,2024.0,4,23.0,11.0,26.0,0.11083318906922839,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Závišín,49.487222,13.923056,501.0
0-203-0-10805038001,63,0.9130434782608695,1960.0,2024.0,4,21.0,11.0,25.0,0.17090950669968522,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Nečín  Bělohrad,49.7067,14.2017,465.0
0-203-0-10901012001,63,0.9130434782608695,1960.0,2024.0,4,22.0,10.0,25.0,0.2004466217621493,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Nížkov,49.5325,15.8067,531.0
0-203-0-10901046001,63,0.9130434782608695,1962.0,2024.0,6,24.0,13.0,26.0,0.12033641122380234,63,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Polná,49.4864,15.7061,490.0
0-203-0-10901060001,63,0.9130434782608695,1960.0,2024.0,4,22.0,11.0,26.0,0.21135594833737043,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Štoky,49.501462,15.590799,530.0
0-203-0-10901127001,63,0.9130434782608695,1960.0,2024.0,4,22.0,10.0,26.0,0.2145638611915896,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Ledeč nad Sázavou,49.698597,15.284048,408.0
0-203-0-10901141001,63,0.9130434782608695,1960.0,2024.0,4,24.0,11.0,26.0,0.18114649418183146,64,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Řendějov  Nový Samechov,49.76873,15.08814,444.0
0-203-0-10903081001,63,0.9130434782608695,1960.0,2024.0,4,23.0,10.0,26.0,0.18909070271041856,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Postupice,49.7306,14.7833,421.0
0-203-0-10903144001,63,0.9130434782608695,1960.0,2024.0,4,22.0,10.0,26.0,0.17660560206954046,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Votice,49.6433,14.6333,450.0
0-203-0-11101025001,63,0.9130434782608695,1960.0,2024.0,4,22.0,14.0,26.0,0.1216927236929755,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Holoubkov  Medový Újezd,49.77498,13.71137,433.0
0-203-0-11101055001,63,0.9130434782608695,1960.0,2024.0,4,21.0,11.0,26.0,0.16661412222021055,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Horní Bělá  Vrtbo,49.884347,13.248312,513.0
0-203-0-11102088001,63,0.9130434782608695,1960.0,2024.0,4,22.0,11.0,26.0,0.14827349571314546,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Liblín,49.916487,13.5451,299.0
0-203-0-11103045001,63,0.9130434782608695,1960.0,2024.0,4,22.0,14.0,26.0,0.12795155695125063,66,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Nové Strašecí,50.1456,13.8942,482.0
0-203-0-11103049001,63,0.9130434782608695,1960.0,2024.0,4,22.0,14.0,26.0,0.1349251340580375,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Zbečno,50.0614,13.935,262.0
0-203-0-11301046001,63,0.9130434782608695,1960.0,2024.0,4,22.0,10.0,26.0,0.2239436839512231,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Luby,50.256881,12.400238,524.0
0-203-0-11403005001,63,0.9130434782608695,1960.0,2024.0,4,22.0,10.0,26.0,0.21172345015444485,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Křižany,50.738722,14.907056,395.0
0-203-0-11549,63,0.9130434782608695,1961.0,2024.0,5,22.0,14.0,26.0,0.11919077785114567,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Vyšší Brod,48.6177092,14.3141131,559.0
0-203-0-20303032001,63,0.9130434782608695,1956.0,2019.0,5,22.0,10.0,26.0,0.21215255451070433,65,True,False,True,False,True,True,False,gap;ends_late,1956-2025,69,Tyra,49.6258,18.6494,500.0
0-203-0-41402044002,63,0.9130434782608695,1960.0,2024.0,4,23.0,10.0,26.0,0.1822787260916847,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Jemnice,49.025,15.59,502.0
0-203-0-41501048001,63,0.9130434782608695,1962.0,2024.0,6,21.0,11.0,26.0,0.18732435368450792,65,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Olešnice,49.5586,16.4166,543.0
0-203-0-41601022101,63,0.9130434782608695,1960.0,2024.0,4,22.0,10.0,26.0,0.1994647587753907,69,True,False,False,True,True,True,False,gap;starts_early,1956-2025,69,Třešť,49.293889,15.476111,574.0
0-20000-0-11659,62,0.8985507246376812,1961.0,2024.0,5,21.0,10.0,26.0,0.19819096948694576,65,False,False,False,True,True,True,False,coverage;gap;starts_early,1956-2025,69,Přibyslav  Hřiště,49.582785,15.7625,532.5
0-203-0-10601011001,62,0.8985507246376812,1963.0,2024.0,7,22.0,13.0,26.0,0.1428213128093187,62,False,False,False,True,True,True,False,coverage;gap;starts_early,1956-2025,69,Borová Lada,48.99055,13.661958,898.0
0-203-0-10601050001,62,0.8985507246376812,1963.0,2024.0,7,24.0,13.0,26.0,0.15531232727568317,62,False,False,False,True,True,True,False,coverage;gap;starts_early,1956-2025,69,Stožec,48.8570531,13.8217247,797.0
